datetime,power_demand_mwh,광주_temperature_c,광주_temperature_c_missing,광주_rainfall_mm,광주_rainfall_mm_missing,광주_wind_speed_ms,광주_wind_speed_ms_missing,광주_humidity_pct,광주_humidity_pct_missing,광주_sunshine_hr,광주_sunshine_hr_missing,광주_solar_radiation_mj_m2,광주_solar_radiation_mj_m2_missing,대구_temperature_c,대구_temperature_c_missing,대구_rainfall_mm,대구_rainfall_mm_missing,대구_wind_speed_ms,대구_wind_speed_ms_missing,대구_humidity_pct,대구_humidity_pct_missing,대구_sunshine_hr,대구_sunshine_hr_missing,대구_solar_radiation_mj_m2,대구_solar_radiation_mj_m2_missing,대전_temperature_c,대전_temperature_c_missing,대전_rainfall_mm,대전_rainfall_mm_missing,대전_wind_speed_ms,대전_wind_speed_ms_missing,대전_humidity_pct,대전_humidity_pct_missing,대전_sunshine_hr,대전_sunshine_hr_missing,대전_solar_radiation_mj_m2,대전_solar_radiation_mj_m2_missing,부산_temperature_c,부산_temperature_c_missing,부산_rainfall_mm,부산_rainfall_mm_missing,부산_wind_speed_ms,부산_wind_speed_ms_missing,부산_humidity_pct,부산_humidity_pct_missing,부산_sunshine_hr,부산_sunshine_hr_missing,부산_solar_radiation_mj_m2,부산_solar_radiation_mj_m2_missing,서울_temperature_c,서울_temperature_c_missing,서울_rainfall_mm,서울_rainfall_mm_missing,서울_wind_speed_ms,서울_wind_speed_ms_missing,서울_humidity_pct,서울_humidity_pct_missing,서울_sunshine_hr,서울_sunshine_hr_missing,서울_solar_radiation_mj_m2,서울_solar_radiation_mj_m2_missing,인천_temperature_c,인천_temperature_c_missing,인천_rainfall_mm,인천_rainfall_mm_missing,인천_wind_speed_ms,인천_wind_speed_ms_missing,인천_humidity_pct,인천_humidity_pct_missing,인천_sunshine_hr,인천_sunshine_hr_missing,인천_solar_radiation_mj_m2,인천_solar_radiation_mj_m2_missing,제주_temperature_c,제주_temperature_c_missing,제주_rainfall_mm,제주_rainfall_mm_missing,제주_wind_speed_ms,제주_wind_speed_ms_missing,제주_humidity_pct,제주_humidity_pct_missing,제주_sunshine_hr,제주_sunshine_hr_missing,제주_solar_radiation_mj_m2,제주_solar_radiation_mj_m2_missing,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_weekend
2025-01-01 01:00:00,62256.0,-0.3,0,0.0,1,1.1,0,70.0,0,0.0,1,0.0,1,0.8,0,0.0,1,1.9,0,37.0,0,0.0,1,0.0,1,-2.2,0,0.0,1,1.0,0,61.0,0,0.0,1,0.0,1,2.6,0,0.0,1,4.2,0,25.0,0,0.0,1,0.0,1,-1.7,0,0.0,1,1.1,0,62.0,0,0.0,1,0.0,1,-1.3,0,0.0,1,1.3,0,62.0,0,0.0,1,0.0,1,6.1,0,0.0,1,3.0,0,59.0,0,0.0,1,0.0,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 02:00:00,59663.0,-0.9,0,0.0,1,0.3,0,74.0,0,0.0,1,0.0,1,0.5,0,0.0,1,1.9,0,37.0,0,0.0,1,0.0,1,-2.6,0,0.0,1,0.2,0,63.0,0,0.0,1,0.0,1,2.4,0,0.0,1,7.0,0,26.0,0,0.0,1,0.0,1,-1.8,0,0.0,1,0.5,0,64.0,0,0.0,1,0.0,1,-1.1,0,0.0,1,2.5,0,67.0,0,0.0,1,0.0,1,6.1,0,0.0,1,2.0,0,59.0,0,0.0,1,0.0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 03:00:00,57880.0,-1.0,0,0.0,1,0.0,0,76.0,0,0.0,1,0.0,1,0.2,0,0.0,1,2.5,0,39.0,0,0.0,1,0.0,1,-2.9,0,0.0,1,1.7,0,67.0,0,0.0,1,0.0,1,2.1,0,0.0,1,4.1,0,28.0,0,0.0,1,0.0,1,-2.0,0,0.0,1,1.9,0,66.0,0,0.0,1,0.0,1,-1.0,0,0.0,1,2.3,0,67.0,0,0.0,1,0.0,1,6.0,0,0.0,1,2.4,0,60.0,0,0.0,1,0.0,1,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 04:00:00,57098.0,-1.2,0,0.0,1,0.6,0,76.0,0,0.0,1,0.0,1,0.0,0,0.0,1,2.7,0,42.0,0,0.0,1,0.0,1,-3.2,0,0.0,1,1.0,0,68.0,0,0.0,1,0.0,1,1.4,0,0.0,1,2.4,0,30.0,0,0.0,1,0.0,1,-2.3,0,0.0,1,2.2,0,67.0,0,0.0,1,0.0,1,-0.7,0,0.0,1,3.5,0,68.0,0,0.0,1,0.0,1,5.6,0,0.0,1,2.1,0,59.0,0,0.0,1,0.0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 05:00:00,56966.0,-1.7,0,0.0,1,0.4,0,78.0,0,0.0,1,0.0,1,-0.5,0,0.0,1,2.1,0,47.0,0,0.0,1,0.0,1,-3.4,0,0.0,1,0.3,0,71.0,0,0.0,1,0.0,1,1.2,0,0.0,1,2.6,0,29.0,0,0.0,1,0.0,1,-2.5,0,0.0,1,2.0,0,69.0,0,0.0,1,0.0,1,-0.2,0,0.0,1,3.4,0,67.0,0,0.0,1,0.0,1,5.4,0,0.0,1,1.9,0,61.0,0,0.0,1,0.0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 06:00:00,57442.0,-1.8,0,0.0,1,0.2,0,80.0,0,0.0,1,0.0,1,-2.2,0,0.0,1,0.8,0,54.0,0,0.0,1,0.0,1,-3.4,0,0.0,1,0.6,0,72.0,0,0.0,1,0.0,1,1.0,0,0.0,1,3.0,0,30.0,0,0.0,1,0.0,1,-1.9,0,0.0,1,2.1,0,68.0,0,0.0,1,0.0,1,0.5,0,0.0,1,3.2,0,68.0,0,0.0,1,0.0,1,5.1,0,0.0,1,2.7,0,62.0,0,0.0,1,0.0,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 07:00:00,58338.0,-2.1,0,0.0,1,0.1,0,80.0,0,0.0,1,0.0,1,-3.0,0,0.0,1,0.1,0,60.0,0,0.0,1,0.0,1,-3.6,0,0.0,1,0.6,0,75.0,0,0.0,1,0.0,1,1.1,0,0.0,1,2.1,0,27.0,0,0.0,1,0.0,1,-1.3,0,0.0,1,2.7,0,68.0,0,0.0,1,0.0,1,0.6,0,0.0,1,2.9,0,70.0,0,0.0,1,0.0,1,4.8,0,0.0,1,1.6,0,62.0,0,0.0,1,0.0,1,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 08:00:00,58868.0,-2.0,0,0.0,1,0.7,0,80.0,0,0.0,0,0.07,0,-3.2,0,0.0,1,0.5,0,62.0,0,0.0,0,0.01,0,-3.6,0,0.0,1,1.1,0,76.0,0,0.0,0,0.0,0,1.8,0,0.0,1,3.3,0,31.0,0,0.4,0,0.03,0,-0.8,0,0.0,1,2.4,0,68.0,0,0.0,0,0.0,0,0.9,0,0.0,1,2.7,0,71.0,0,0.0,0,0.0,0,4.8,0,0.0,1,2.7,0,61.0,0,0.0,0,0.0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 09:00:00,58090.0,-0.9,0,0.0,1,0.4,0,76.0,0,0.8,0,0.43,0,0.2,0,0.0,1,0.9,0,52.0,0,1.0,0,0.33,0,-1.6,0,0.0,1,0.4,0,70.0,0,0.9,0,0.3,0,4.1,0,0.0,1,2.0,0,32.0,0,1.0,0,0.5,0,-0.1,0,0.0,1,1.7,0,68.0,0,0.0,0,0.13,0,1.6,0,0.0,1,3.0,0,71.0,0,0.1,0,0.19,0,6.2,0,0.0,1,1.9,0,56.0,0,0.2,0,0.25,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 10:00:00,54566.0,1.0,0,0.0,1,0.4,0,68.0,0,1.0,0,1.06,0,2.4,0,0.0,1,1.1,0,47.0,0,1.0,0,0.93,0,1.3,0,0.0,1,0.1,0,63.0,0,1.0,0,0.86,0,7.0,0,0.0,1,2.5,0,36.0,0,1.0,0,1.15,0,1.2,0,0.0,1,1.6,0,66.0,0,0.0,0,0.37,0,2.6,0,0.0,1,2.5,0,68.0,0,0.3,0,0.58,0,8.3,0,0.0,1,2.3,0,52.0,0,0.3,0,0.58,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 11:00:00,51542.0,3.4,0,0.0,1,0.8,0,62.0,0,1.0,0,1.59,0,4.1,0,0.0,1,0.9,0,43.0,0,1.0,0,1.42,0,3.9,0,0.0,1,0.5,0,54.0,0,1.0,0,1.37,0,8.6,0,0.0,1,2.8,0,35.0,0,1.0,0,1.68,0,3.1,0,0.0,1,1.6,0,60.0,0,0.4,0,0.93,0,4.3,0,0.0,1,3.1,0,63.0,0,0.5,0,0.93,0,10.8,0,0.0,1,2.2,0,43.0,0,0.9,0,1.74,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 12:00:00,49062.0,5.3,0,0.0,1,0.8,0,56.0,0,1.0,0,1.93,0,6.5,0,0.0,1,2.5,0,42.0,0,1.0,0,1.75,0,7.4,0,0.0,1,1.0,0,48.0,0,1.0,0,1.73,0,7.6,0,0.0,1,2.9,0,35.0,0,1.0,0,2.02,0,6.7,0,0.0,1,2.1,0,55.0,0,1.0,0,1.7,0,6.9,0,0.0,1,2.5,0,56.0,0,1.0,0,1.54,0,10.8,0,0.0,1,2.5,0,44.0,0,0.9,0,1.82,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 13:00:00,47670.0,7.0,0,0.0,1,1.2,0,53.0,0,1.0,0,2.05,0,8.1,0,0.0,1,3.0,0,39.0,0,1.0,0,1.91,0,9.3,0,0.0,1,0.8,0,39.0,0,1.0,0,1.9,0,8.4,0,0.0,1,2.8,0,33.0,0,1.0,0,2.12,0,7.8,0,0.0,1,3.3,0,51.0,0,0.9,0,1.73,0,7.5,0,0.0,1,4.2,0,49.0,0,1.0,0,1.63,0,10.7,0,0.0,1,2.7,0,44.0,0,0.8,0,1.58,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 14:00:00,47922.0,9.2,0,0.0,1,1.7,0,47.0,0,1.0,0,1.94,0,8.7,0,0.0,1,3.0,0,36.0,0,1.0,0,1.79,0,9.7,0,0.0,1,2.9,0,37.0,0,1.0,0,1.83,0,9.7,0,0.0,1,3.0,0,32.0,0,1.0,0,2.02,0,7.7,0,0.0,1,3.9,0,54.0,0,0.3,0,0.81,0,7.3,0,0.0,1,5.0,0,53.0,0,1.0,0,1.65,0,11.0,0,0.0,1,3.2,0,44.0,0,0.7,0,1.45,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 15:00:00,49914.0,9.5,0,0.0,1,1.6,0,39.0,0,1.0,0,1.5,0,9.6,0,0.0,1,2.6,0,35.0,0,1.0,0,1.45,0,10.2,0,0.0,1,0.9,0,39.0,0,1.0,0,1.5,0,9.8,0,0.0,1,3.0,0,30.0,0,1.0,0,1.63,0,8.5,0,0.0,1,4.7,0,52.0,0,1.0,0,1.36,0,7.5,0,0.0,1,4.5,0,56.0,0,1.0,0,1.36,0,10.1,0,0.0,1,2.7,0,46.0,0,0.1,0,0.81,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 16:00:00,53489.0,9.1,0,0.0,1,1.7,0,41.0,0,1.0,0,1.08,0,9.6,0,0.0,1,2.6,0,35.0,0,1.0,0,0.94,0,9.6,0,0.0,1,2.0,0,40.0,0,1.0,0,0.99,0,9.5,0,0.0,1,4.0,0,33.0,0,1.0,0,1.04,0,8.4,0,0.0,1,4.2,0,50.0,0,1.0,0,1.08,0,7.1,0,0.0,1,3.6,0,53.0,0,1.0,0,0.87,0,10.7,0,0.0,1,2.5,0,43.0,0,0.7,0,0.99,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 17:00:00,58061.0,8.0,0,0.0,1,1.5,0,49.0,0,1.0,0,0.5,0,8.6,0,0.0,1,2.2,0,36.0,0,0.9,0,0.36,0,7.9,0,0.0,1,1.1,0,47.0,0,0.6,0,0.36,0,7.7,0,0.0,1,4.3,0,37.0,0,0.9,0,0.43,0,7.1,0,0.0,1,2.4,0,53.0,0,1.0,0,0.41,0,6.0,0,0.0,1,2.8,0,56.0,0,1.0,0,0.36,0,9.7,0,0.0,1,2.6,0,46.0,0,0.8,0,0.43,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 18:00:00,62545.0,6.8,0,0.0,1,1.1,0,54.0,0,0.1,0,0.09,0,6.4,0,0.0,1,0.4,0,42.0,0,0.0,0,0.02,0,6.7,0,0.0,1,1.8,0,48.0,0,0.0,0,0.03,0,6.8,0,0.0,1,2.3,0,40.0,0,0.0,0,0.02,0,5.6,0,0.0,1,2.9,0,59.0,0,0.0,0,0.03,0,5.1,0,0.0,1,2.3,0,66.0,0,0.1,0,0.02,0,8.5,0,0.0,1,2.0,0,51.0,0,0.4,0,0.04,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 19:00:00,64403.0,6.0,0,0.0,1,0.9,0,58.0,0,0.0,1,0.0,1,4.4,0,0.0,1,0.2,0,50.0,0,0.0,1,0.0,1,6.2,0,0.0,1,2.1,0,48.0,0,0.0,1,0.0,1,6.0,0,0.0,1,2.0,0,41.0,0,0.0,1,0.0,1,4.7,0,0.0,1,1.7,0,64.0,0,0.0,1,0.0,1,4.8,0,0.0,1,3.3,0,70.0,0,0.0,1,0.0,1,7.4,0,0.0,1,1.9,0,56.0,0,0.0,1,0.0,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 20:00:00,64403.0,5.3,0,0.0,1,0.5,0,62.0,0,0.0,1,0.0,1,3.5,0,0.0,1,1.5,0,54.0,0,0.0,1,0.0,1,4.6,0,0.0,1,1.4,0,55.0,0,0.0,1,0.0,1,6.0,0,0.0,1,2.3,0,41.0,0,0.0,1,0.0,1,3.8,0,0.0,1,2.2,0,73.0,0,0.0,1,0.0,1,4.3,0,0.0,1,2.5,0,69.0,0,0.0,1,0.0,1,6.4,0,0.0,1,1.7,0,59.0,0,0.0,1,0.0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 21:00:00,63653.0,4.5,0,0.0,1,0.0,0,66.0,0,0.0,1,0.0,1,2.2,0,0.0,1,0.5,0,59.0,0,0.0,1,0.0,1,3.4,0,0.0,1,0.5,0,64.0,0,0.0,1,0.0,1,5.8,0,0.0,1,2.6,0,40.0,0,0.0,1,0.0,1,3.3,0,0.0,1,1.0,0,74.0,0,0.0,1,0.0,1,3.2,0,0.0,1,3.1,0,74.0,0,0.0,1,0.0,1,6.0,0,0.0,1,2.3,0,60.0,0,0.0,1,0.0,1,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 22:00:00,62722.0,3.9,0,0.0,1,0.0,0,69.0,0,0.0,1,0.0,1,0.9,0,0.0,1,0.4,0,64.0,0,0.0,1,0.0,1,2.8,0,0.0,1,1.0,0,66.0,0,0.0,1,0.0,1,4.8,0,0.0,1,1.3,0,44.0,0,0.0,1,0.0,1,3.0,0,0.0,1,2.0,0,72.0,0,0.0,1,0.0,1,2.1,0,0.0,1,3.2,0,58.0,0,0.0,1,0.0,1,5.9,0,0.0,1,2.6,0,61.0,0,0.0,1,0.0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-01 23:00:00,62249.0,3.1,0,0.0,1,0.2,0,73.0,0,0.0,1,0.0,1,0.2,0,0.0,1,0.1,0,67.0,0,0.0,1,0.0,1,1.6,0,0.0,1,0.3,0,72.0,0,0.0,1,0.0,1,5.6,0,0.0,1,2.8,0,41.0,0,0.0,1,0.0,1,1.9,0,0.0,1,1.2,0,71.0,0,0.0,1,0.0,1,1.4,0,0.0,1,2.7,0,50.0,0,0.0,1,0.0,1,6.0,0,0.0,1,1.5,0,60.0,0,0.0,1,0.0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.0,1.0,0
2025-01-02 00:00:00,61871.0,2.6,0,0.0,1,0.9,0,75.0,0,0.0,1,0.0,1,-0.5,0,0.0,1,0.6,0,70.0,0,0.0,1,0.0,1,0.8,0,0.0,1,0.0,0,76.0,0,0.0,1,0.0,1,5.5,0,0.0,1,3.5,0,42.0,0,0.0,1,0.0,1,0.7,0,0.0,1,1.5,0,72.0,0,0.0,1,0.0,1,0.8,0,0.0,1,3.4,0,47.0,0,0.0,1,0.0,1,5.7,0,0.0,1,1.9,0,60.0,0,0.0,1,0.0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 01:00:00,59219.0,1.9,0,0.0,1,0.0,0,78.0,0,0.0,1,0.0,1,-0.9,0,0.0,1,0.8,0,72.0,0,0.0,1,0.0,1,0.3,0,0.0,1,0.0,0,78.0,0,0.0,1,0.0,1,5.1,0,0.0,1,3.3,0,44.0,0,0.0,1,0.0,1,0.4,0,0.0,1,1.4,0,74.0,0,0.0,1,0.0,1,0.2,0,0.0,1,3.3,0,51.0,0,0.0,1,0.0,1,5.4,0,0.0,1,1.9,0,60.0,0,0.0,1,0.0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 02:00:00,57092.0,1.4,0,0.0,1,0.0,0,80.0,0,0.0,1,0.0,1,-1.4,0,0.0,1,0.8,0,76.0,0,0.0,1,0.0,1,-0.4,0,0.0,1,0.0,0,81.0,0,0.0,1,0.0,1,4.3,0,0.0,1,1.1,0,47.0,0,0.0,1,0.0,1,-0.7,0,0.0,1,1.2,0,75.0,0,0.0,1,0.0,1,-0.6,0,0.0,1,3.0,0,57.0,0,0.0,1,0.0,1,5.4,0,0.0,1,2.0,0,59.0,0,0.0,1,0.0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 03:00:00,55931.0,0.6,0,0.0,1,0.0,0,82.0,0,0.0,1,0.0,1,-1.9,0,0.0,1,0.5,0,78.0,0,0.0,1,0.0,1,-0.8,0,0.0,1,0.5,0,83.0,0,0.0,1,0.0,1,4.1,0,0.0,1,1.8,0,50.0,0,0.0,1,0.0,1,-1.4,0,0.0,1,1.6,0,70.0,0,0.0,1,0.0,1,-1.1,0,0.0,1,2.8,0,57.0,0,0.0,1,0.0,1,5.5,0,0.0,1,3.0,0,61.0,0,0.0,1,0.0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 04:00:00,55597.0,0.3,0,0.0,1,0.0,0,84.0,0,0.0,1,0.0,1,-2.3,0,0.0,1,1.1,0,80.0,0,0.0,1,0.0,1,-1.2,0,0.0,1,0.0,0,86.0,0,0.0,1,0.0,1,4.0,0,0.0,1,1.7,0,48.0,0,0.0,1,0.0,1,-1.5,0,0.0,1,2.0,0,72.0,0,0.0,1,0.0,1,-1.5,0,0.0,1,2.8,0,55.0,0,0.0,1,0.0,1,6.4,0,0.0,1,1.6,0,59.0,0,0.0,1,0.0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 05:00:00,56374.0,-0.2,0,0.0,1,0.0,0,86.0,0,0.0,1,0.0,1,-2.7,0,0.0,1,0.4,0,81.0,0,0.0,1,0.0,1,-1.8,0,0.0,1,1.7,0,87.0,0,0.0,1,0.0,1,3.5,0,0.0,1,2.7,0,49.0,0,0.0,1,0.0,1,-2.3,0,0.0,1,1.1,0,73.0,0,0.0,1,0.0,1,-1.6,0,0.0,1,2.6,0,54.0,0,0.0,1,0.0,1,6.8,0,0.0,1,2.6,0,60.0,0,0.0,1,0.0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 06:00:00,58691.0,-0.4,0,0.0,1,0.0,0,85.0,0,0.0,1,0.0,1,-3.0,0,0.0,1,0.8,0,83.0,0,0.0,1,0.0,1,-2.1,0,0.0,1,0.0,0,90.0,0,0.0,1,0.0,1,3.7,0,0.0,1,1.9,0,47.0,0,0.0,1,0.0,1,-2.5,0,0.0,1,0.9,0,74.0,0,0.0,1,0.0,1,-1.7,0,0.0,1,3.4,0,59.0,0,0.0,1,0.0,1,7.3,0,0.0,1,1.8,0,60.0,0,0.0,1,0.0,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 07:00:00,63081.0,-0.6,0,0.0,1,0.0,0,86.0,0,0.0,1,0.0,1,-3.6,0,0.0,1,0.2,0,85.0,0,0.0,1,0.0,1,-2.5,0,0.0,1,1.4,0,89.0,0,0.0,1,0.0,1,3.1,0,0.0,1,2.0,0,50.0,0,0.0,1,0.0,1,-2.5,0,0.0,1,2.8,0,74.0,0,0.0,1,0.0,1,-2.1,0,0.0,1,2.8,0,59.0,0,0.0,1,0.0,1,7.6,0,0.0,1,1.2,0,61.0,0,0.0,1,0.0,1,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 08:00:00,70103.0,-0.6,0,0.0,1,0.0,0,85.0,0,0.0,0,0.07,0,-3.4,0,0.0,1,1.1,0,86.0,0,0.0,0,0.02,0,-2.6,0,0.0,1,1.6,0,91.0,0,0.0,0,0.0,0,2.9,0,0.0,1,2.1,0,51.0,0,0.1,0,0.02,0,-2.8,0,0.0,1,0.8,0,67.0,0,0.0,0,0.0,0,-2.3,0,0.0,1,2.7,0,55.0,0,0.0,0,0.0,0,7.9,0,0.0,1,1.4,0,60.0,0,0.0,0,0.0,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 09:00:00,77832.0,0.1,0,0.0,1,0.3,0,84.0,0,0.6,0,0.35,0,-0.5,0,0.0,1,0.5,0,77.0,0,0.8,0,0.37,0,-0.5,0,0.0,1,0.5,0,86.0,0,0.8,0,0.4,0,6.1,0,0.0,1,1.9,0,44.0,0,1.0,0,0.43,0,-2.3,0,0.0,1,0.8,0,66.0,0,0.9,0,0.31,0,-1.6,0,0.0,1,2.6,0,53.0,0,0.4,0,0.27,0,8.8,0,0.0,1,2.7,0,57.0,0,0.0,0,0.04,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 10:00:00,77627.0,2.2,0,0.0,1,0.3,0,76.0,0,1.0,0,0.92,0,2.0,0,0.0,1,0.5,0,64.0,0,1.0,0,1.02,0,1.7,0,0.0,1,1.4,0,77.0,0,1.0,0,1.09,0,7.8,0,0.0,1,1.8,0,34.0,0,1.0,0,1.05,0,-0.3,0,0.0,1,1.7,0,56.0,0,1.0,0,0.69,0,-0.2,0,0.0,1,2.5,0,48.0,0,1.0,0,0.71,0,9.8,0,0.0,1,2.5,0,53.0,0,0.1,0,0.38,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 11:00:00,74052.0,4.9,0,0.0,1,1.0,0,68.0,0,1.0,0,1.49,0,5.8,0,0.0,1,1.6,0,54.0,0,1.0,0,1.4,0,4.7,0,0.0,1,2.0,0,63.0,0,1.0,0,1.48,0,9.5,0,0.0,1,1.7,0,31.0,0,1.0,0,1.6,0,1.9,0,0.0,1,2.4,0,41.0,0,1.0,0,1.33,0,1.1,0,0.0,1,2.2,0,43.0,0,1.0,0,1.28,0,10.4,0,0.0,1,2.7,0,51.0,0,0.1,0,0.6,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 12:00:00,70141.0,6.7,0,0.0,1,1.2,0,56.0,0,1.0,0,1.88,0,7.4,0,0.0,1,2.9,0,37.0,0,1.0,0,1.76,0,6.3,0,0.0,1,0.6,0,49.0,0,1.0,0,1.75,0,9.4,0,0.0,1,3.6,0,26.0,0,1.0,0,1.91,0,3.5,0,0.0,1,2.8,0,39.0,0,1.0,0,1.79,0,2.1,0,0.0,1,2.5,0,45.0,0,1.0,0,1.67,0,11.5,0,0.0,1,3.3,0,51.0,0,0.9,0,1.51,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 13:00:00,65601.0,8.5,0,0.0,1,1.2,0,39.0,0,1.0,0,2.02,0,8.5,0,0.0,1,2.6,0,29.0,0,1.0,0,1.87,0,6.7,0,0.0,1,1.5,0,31.0,0,1.0,0,1.89,0,10.1,0,0.0,1,2.9,0,23.0,0,1.0,0,2.02,0,4.8,0,0.0,1,3.6,0,29.0,0,1.0,0,1.97,0,3.2,0,0.0,1,3.0,0,29.0,0,1.0,0,1.85,0,12.2,0,0.0,1,3.3,0,53.0,0,1.0,0,1.8,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 14:00:00,67941.0,9.2,0,0.0,1,1.8,0,31.0,0,1.0,0,1.95,0,9.3,0,0.0,1,3.0,0,23.0,0,1.0,0,1.78,0,7.9,0,0.0,1,2.2,0,17.0,0,1.0,0,1.86,0,11.4,0,0.0,1,1.9,0,18.0,0,1.0,0,1.92,0,5.2,0,0.0,1,3.3,0,25.0,0,1.0,0,1.9,0,4.0,0,0.0,1,4.3,0,25.0,0,1.0,0,1.81,0,11.9,0,0.0,1,3.2,0,52.0,0,1.0,0,1.63,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 15:00:00,70016.0,8.4,0,0.0,1,1.6,0,26.0,0,1.0,0,1.61,0,9.8,0,0.0,1,2.7,0,18.0,0,1.0,0,1.47,0,8.3,0,0.0,1,2.9,0,15.0,0,1.0,0,1.55,0,11.4,0,0.0,1,2.1,0,19.0,0,1.0,0,1.58,0,5.9,0,0.0,1,2.1,0,27.0,0,1.0,0,1.56,0,4.5,0,0.0,1,3.2,0,25.0,0,1.0,0,1.5,0,11.4,0,0.0,1,3.9,0,52.0,0,1.0,0,1.36,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.0,1.0,0
2025-01-02 16:00:00,73169.0,8.1,0,0.0,1,1.5,0,27.0,0,1.0,0,1.06,0,9.0,0,0.0,1,2.3,0,20.0,0,1.0,0,0.95,0,7.7,0,0.0,1,2.6,0,19.0,0,1.0,0,1.04,0,11.5,0,0.0,1,2.9,0,24.0,0,1.0,0,1.02,0,5.4,0,0.0,1,3.2,0,26.0,0,1.0,0,1.01,0,4.2,0,0.0,1,3.0,0,26.0,0,1.0,0,0.98,0,10.3,0,0.0,1,3.3,0,55.0,0,0.3,0,0.58,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,1.0,0
